"Date","Fuel_Price","CPI"
"15/10/2010",2.868,205.0137637
"15/10/2010",2.878,132.7633548
"15/10/2010",2.878,136.6401935
"15/10/2010",2.976,126.3266774
"15/10/2010",2.999,132.7633548
"15/10/2010",2.999,136.6401935
"15/10/2010",3.08,126.3266774
"22/10/2010",2.698,210.6271444
"22/10/2010",2.725,203.7770645
"22/10/2010",2.725,210.6271444
"22/10/2010",2.725,211.5187208
"22/10/2010",2.725,211.8612937
"22/10/2010",2.725,212.4169928
"22/10/2010",2.725,213.3820486
"22/10/2010",2.725,215.17839
"22/10/2010",2.725,215.2248
"22/10/2010",2.725,215.4081762
"22/10/2010",2.736,126.3815484
"22/10/2010",2.762,190.9070184
"22/10/2010",2.849,126.3815484
"22/10/2010",2.917,136.688871
"22/10/2010",2.917,182.8558685
"22/10/2010",2.917,205.0627881
"22/10/2010",2.919,132.8170968
"22/10/2010",2.919,136.688871
"22/10/2010",3.014,126.3815484
"22/10/2010",3.049,132.8170968
"22/10/2010",3.049,136.688871
"29/10/2010",2.68,210.6736944
"29/10/2010",2.716,203.8242258
"29/10/2010",2.716,210.6736944
"29/10/2010",2.716,211.5661131
"29/10/2010",2.716,211.9088438
"29/10/2010",2.716,212.464799
"29/10/2010",2.716,213.4302994
"29/10/2010",2.716,215.2274686
"29/10/2010",2.716,215.2739
"29/10/2010",2.716,215.4573607
"29/10/2010",2.718,126.4364194
"29/10/2010",2.748,190.951728
"29/10/2010",2.841,126.4364194
"29/10/2010",2.921,136.7375484
"29/10/2010",2.921,182.9011166
"29/10/2010",2.921,205.1118126
"29/10/2010",2.938,132.8708387
"29/10/2010",2.938,136.7375484
"29/10/2010",3.016,126.4364194
"29/10/2010",3.055,132.8708387
"29/10/2010",3.055,136.7375484
"29/10/2010",3.13,126.4364194
"05/11/2010",2.655,210.7202444
"05/11/2010",2.689,203.8713871
"05/11/2010",2.689,210.7202444
"05/11/2010",2.689,211.6135053
"05/11/2010",2.689,211.9563939
"05/11/2010",2.689,212.5126051
"05/11/2010",2.689,213.4785503
"05/11/2010",2.689,215.2765472
"05/11/2010",2.689,215.323
"05/11/2010",2.689,215.5065452
"05/11/2010",2.699,126.4912903
"05/11/2010",2.729,190.9964377
"05/11/2010",2.831,126.4912903
"05/11/2010",2.917,136.7862258
"05/11/2010",2.917,182.9463648
"05/11/2010",2.917,205.160837
"05/11/2010",2.938,132.9245806
"05/11/2010",2.938,136.7862258
"05/11/2010",3.009,126.4912903
"05/11/2010",3.049,132.9245806
"05/11/2010",3.049,136.7862258
"05/11/2010",3.129,126.4912903
"12/11/2010",2.705,210.7667944
"12/11/2010",2.728,203.9185484
"12/11/2010",2.728,210.7667944
"12/11/2010",2.728,211.6608975
"12/11/2010",2.728,212.003944
"12/11/2010",2.728,212.5604113
"12/11/2010",2.728,213.5268011
"12/11/2010",2.728,215.3256258
"12/11/2010",2.728,215.3721
"12/11/2010",2.728,215.5557297
"12/11/2010",2.737,191.0411474
"12/11/2010",2.741,126.5461613
"12/11/2010",2.831,126.5461613
"12/11/2010",2.931,136.8349032
"12/11/2010",2.931,182.9916129
"12/11/2010",2.931,205.2098614
"12/11/2010",2.961,132.9783226
"12/11/2010",2.961,136.8349032
"12/11/2010",3.065,132.9783226
"12/11/2010",3.065,136.8349032
"12/11/2010",3.13,126.5461613
"19/11/2010",2.741,210.65429
"19/11/2010",2.758,191.0312172
"19/11/2010",2.771,203.8191286
"19/11/2010",2.771,210.65429
"19/11/2010",2.771,211.5470304
"19/11/2010",2.771,211.8896737
"19/11/2010",2.771,212.445487
"19/11/2010",2.771,213.4107412
"19/11/2010",2.771,215.2074519
"19/11/2010",2.771,215.2538714
"19/11/2010",2.771,215.4372854
"19/11/2010",2.78,126.6072
"19/11/2010",2.842,126.6072
"19/11/2010",3.0,136.7715714
"19/11/2010",3.0,182.8989385
"19/11/2010",3.0,205.0992811
"19/11/2010",3.03,132.9172
"19/11/2010",3.03,136.7715714
"19/11/2010",3.047,126.6072
"19/11/2010",3.138,132.9172
"19/11/2010",3.138,136.7715714
"19/11/2010",3.161,126.6072
"26/11/2010",2.725,210.5152765
"26/11/2010",2.735,203.6952786
"26/11/2010",2.735,210.5152765
"26/11/2010",2.735,211.4062867
"26/11/2010",2.735,211.7484333
"26/11/2010",2.735,212.303441
"26/11/2010",2.735,213.2672961
"26/11/2010",2.735,215.0614025
"26/11/2010",2.735,215.1077548
"26/11/2010",2.735,215.2909028
"26/11/2010",2.742,191.0121805
"26/11/2010",2.752,126.6692667
"26/11/2010",2.83,126.6692667
"26/11/2010",3.039,136.6895714
"26/11/2010",3.039,182.7832769
"26/11/2010",3.039,204.9621
"26/11/2010",3.07,132.8369333
"26/11/2010",3.07,136.6895714
"26/11/2010",3.162,126.6692667
"26/11/2010",3.186,132.8369333
"26/11/2010",3.186,136.6895714
"03/12/2010",2.694,210.376263
"03/12/2010",2.708,203.5714286
"03/12/2010",2.708,210.376263
"03/12/2010",2.708,211.265543
"03/12/2010",2.708,211.607193
"03/12/2010",2.708,212.1613951
"03/12/2010",2.708,213.123851
"03/12/2010",2.708,214.9153531
"03/12/2010",2.708,214.9616381
"03/12/2010",2.708,215.1445203
"03/12/2010",2.712,190.9931437
"03/12/2010",2.727,126.7313333
"03/12/2010",2.812,126.7313333
"03/12/2010",3.041,126.7313333
"03/12/2010",3.046,136.6075714
"03/12/2010",3.046,182.6676154
"03/12/2010",3.046,204.8249189
"03/12/2010",3.065,132.7566667
"03/12/2010",3.065,136.6075714
"03/12/2010",3.2,132.7566667
"03/12/2010",3.2,136.6075714
"10/12/2010",2.728,190.9741069
"10/12/2010",2.813,210.2372494
"10/12/2010",2.817,126.7934
"10/12/2010",2.843,203.4475786
"10/12/2010",2.843,210.2372494
"10/12/2010",2.843,211.1247993
"10/12/2010",2.843,211.4659526
"10/12/2010",2.843,212.0193491
"10/12/2010",2.843,212.9804059
"10/12/2010",2.843,214.7693037
"10/12/2010",2.843,214.8155214
"10/12/2010",2.843,214.9981378
"10/12/2010",2.86,126.7934
"10/12/2010",3.091,126.7934
"10/12/2010",3.109,136.5255714
"10/12/2010",3.109,182.5519538
"10/12/2010",3.109,204.6877378
"10/12/2010",3.132,132.6764
"10/12/2010",3.132,136.5255714
"10/12/2010",3.203,126.7934
"10/12/2010",3.255,132.6764
"10/12/2010",3.255,136.5255714
"17/12/2010",2.778,191.0303376
"17/12/2010",2.842,126.8794839
"17/12/2010",2.852,210.1787224
"17/12/2010",2.869,203.3996521
"17/12/2010",2.869,210.1787224
"17/12/2010",2.869,211.0645458
"17/12/2010",2.869,211.4053124
"17/12/2010",2.869,211.9580815
"17/12/2010",2.869,212.918049
"17/12/2010",2.869,214.704919
"17/12/2010",2.869,214.7510843
"17/12/2010",2.869,214.9334937
"17/12/2010",2.884,126.8794839
"17/12/2010",3.125,126.8794839
"17/12/2010",3.139,132.6804516
"17/12/2010",3.139,136.5292811
"17/12/2010",3.14,136.5292811
"17/12/2010",3.14,182.517732
"17/12/2010",3.14,204.6321194
"17/12/2010",3.236,126.8794839
"17/12/2010",3.301,132.6804516
"17/12/2010",3.301,136.5292811
"24/12/2010",2.781,191.1430189
"24/12/2010",2.846,126.9835806
"24/12/2010",2.863,210.1805602
"24/12/2010",2.886,203.4086682
"24/12/2010",2.886,210.1805602
"24/12/2010",2.886,211.0646599
"24/12/2010",2.886,211.4051222
"24/12/2010",2.886,211.9573978
"24/12/2010",2.886,212.9165082
"24/12/2010",2.886,214.7017828
"24/12/2010",2.886,214.7479069
"24/12/2010",2.886,214.9301534
"24/12/2010",2.887,126.9835806
"24/12/2010",3.141,136.597273
"24/12/2010",3.141,182.54459
"24/12/2010",3.141,204.6376731
"24/12/2010",3.15,132.7477419
"24/12/2010",3.15,136.597273
"24/12/2010",3.236,126.9835806
"24/12/2010",3.309,132.7477419
"24/12/2010",3.309,136.597273
"31/12/2010",2.829,191.2557002
"31/12/2010",2.868,127.0876774
"31/12/2010",2.943,203.4176843
"31/12/2010",2.943,210.182398
"31/12/2010",2.943,211.064774
"31/12/2010",2.943,211.4049321
"31/12/2010",2.943,211.9567142
"31/12/2010",2.943,212.9149674
"31/12/2010",2.943,214.6986466
"31/12/2010",2.943,214.7447295
"31/12/2010",2.943,214.9268131
"31/12/2010",2.949,210.182398
"31/12/2010",2.955,127.0876774
"31/12/2010",3.148,127.0876774
"31/12/2010",3.177,132.8150323
"31/12/2010",3.177,136.665265
"31/12/2010",3.179,136.665265
"31/12/2010",3.179,182.5714479
"31/12/2010",3.179,204.6432267
"31/12/2010",3.336,132.8150323
"31/12/2010",3.336,136.665265
"07/01/2011",2.882,191.3683815
"07/01/2011",2.891,127.1917742
"07/01/2011",2.942,210.1842358
"07/01/2011",2.976,203.4267005
"07/01/2011",2.976,210.1842358
"07/01/2011",2.976,211.0648881
"07/01/2011",2.976,211.4047419
"07/01/2011",2.976,211.9560305
"07/01/2011",2.976,212.9134266
"07/01/2011",2.976,214.6955104
"07/01/2011",2.976,214.7415521
"07/01/2011",2.976,214.9234729
"07/01/2011",2.98,127.1917742
"07/01/2011",3.193,132.8823226
"07/01/2011",3.193,136.7332569
"07/01/2011",3.193,182.5983058
"07/01/2011",3.193,204.6487803
"07/01/2011",3.287,127.1917742
"07/01/2011",3.351,132.8823226
"07/01/2011",3.351,136.7332569
"14/01/2011",2.903,127.3009355
"14/01/2011",2.911,191.4784939
"14/01/2011",2.971,210.2379731
"14/01/2011",2.983,203.4840645
"14/01/2011",2.983,210.2379731
"14/01/2011",2.983,211.1176713
"14/01/2011",2.983,211.4574109
"14/01/2011",2.983,212.008514
"14/01/2011",2.983,212.9655882
"14/01/2011",2.983,214.7470729
"14/01/2011",2.983,214.7930991
"14/01/2011",2.983,214.9749587
"14/01/2011",2.992,127.3009355
"14/01/2011",3.205,136.803477
"14/01/2011",3.205,182.6585782
"14/01/2011",3.205,204.7026042
"14/01/2011",3.215,132.9510645
"14/01/2011",3.215,136.803477
"14/01/2011",3.312,127.3009355
"14/01/2011",3.367,132.9510645
"14/01/2011",3.367,136.803477
"21/01/2011",2.934,127.4404839
"21/01/2011",2.973,191.5731924
"21/01/2011",2.98,210.6031072
"21/01/2011",3.016,203.8315161
"21/01/2011",3.016,210.6031072
"21/01/2011",3.016,211.4864691
"21/01/2011",3.016,211.8272343
"21/01/2011",3.016,212.3800012
"21/01/2011",3.016,213.3399647
"21/01/2011",3.016,215.1268275
"21/01/2011",3.016,215.1729926
"21/01/2011",3.016,215.3554013
"21/01/2011",3.017,127.4404839
"21/01/2011",3.223,127.4404839
"21/01/2011",3.229,136.8870657
"21/01/2011",3.229,182.9193368
"21/01/2011",3.229,205.0460497
"21/01/2011",3.232,133.0285161
"21/01/2011",3.232,136.8870657
"21/01/2011",3.336,127.4404839
"21/01/2011",3.391,133.0285161
"21/01/2011",3.391,136.8870657
"28/01/2011",2.96,127.5800323
"28/01/2011",2.995,210.9682412
"28/01/2011",3.008,191.667891
"28/01/2011",3.01,204.1789677
"28/01/2011",3.01,210.9682412
"28/01/2011",3.01,211.8552668
"28/01/2011",3.01,212.1970577
"28/01/2011",3.01,212.7514884
"28/01/2011",3.01,213.7143412
"28/01/2011",3.01,215.5065821
"28/01/2011",3.01,215.5528862
"28/01/2011",3.01,215.7358438
"28/01/2011",3.022,127.5800323
"28/01/2011",3.231,127.5800323
"28/01/2011",3.237,136.9706544
"28/01/2011",3.237,183.1800955
"28/01/2011",3.237,205.3894952
"28/01/2011",3.243,133.1059677
"28/01/2011",3.243,136.9706544
"28/01/2011",3.342,127.5800323
"28/01/2011",3.402,133.1059677
"28/01/2011",3.402,136.9706544
"04/02/2011",2.974,127.7195806
"04/02/2011",2.98,211.3333753
"04/02/2011",2.989,204.5264194
"04/02/2011",2.989,211.3333753
"04/02/2011",2.989,212.2240646
"04/02/2011",2.989,212.5668812
"04/02/2011",2.989,213.1229755
"04/02/2011",2.989,214.0887176
"04/02/2011",2.989,215.8863367
"04/02/2011",2.989,215.9327797
"04/02/2011",2.989,216.1162864
"04/02/2011",2.996,127.7195806
"04/02/2011",3.011,191.7625895
"04/02/2011",3.231,137.0542431
"04/02/2011",3.231,183.4408542
"04/02/2011",3.231,205.7329407
"04/02/2011",3.24,133.1834194
"04/02/2011",3.24,137.0542431
"04/02/2011",3.348,127.7195806
"04/02/2011",3.4,133.1834194
"04/02/2011",3.4,137.0542431
"11/02/2011",3.009,211.6985093
"11/02/2011",3.022,204.873871
"11/02/2011",3.022,211.6985093
"11/02/2011",3.022,212.5928624
"11/02/2011",3.022,212.9367046
"11/02/2011",3.022,213.4944627
"11/02/2011",3.022,214.4630941
"11/02/2011",3.022,216.2660913
"11/02/2011",3.022,216.3126733
"11/02/2011",3.022,216.496729
"11/02/2011",3.033,127.859129
"11/02/2011",3.034,127.859129
"11/02/2011",3.037,191.8572881
"11/02/2011",3.239,137.1378318
"11/02/2011",3.239,183.7016129
"11/02/2011",3.239,206.0763862
"11/02/2011",3.255,133.260871
"11/02/2011",3.255,137.1378318
"11/02/2011",3.381,127.859129
"11/02/2011",3.416,133.260871
"11/02/2011",3.416,137.1378318
"18/02/2011",3.017,212.0063522
"18/02/2011",3.045,205.1683214
"18/02/2011",3.045,212.0063522
"18/02/2011",3.045,212.9033115
"18/02/2011",3.045,213.2478853
"18/02/2011",3.045,213.8068304
"18/02/2011",3.045,214.7775231
"18/02/2011",3.045,216.5843571
"18/02/2011",3.045,216.6310383
"18/02/2011",3.045,216.8154856
"18/02/2011",3.051,191.9178331
"18/02/2011",3.058,127.99525
"18/02/2011",3.062,127.99525
"18/02/2011",3.245,137.2511849
"18/02/2011",3.245,183.9371353
"18/02/2011",3.245,206.3694701
"18/02/2011",3.263,133.3701429
"18/02/2011",3.263,137.2511849
"18/02/2011",3.42,133.3701429
"18/02/2011",3.42,137.2511849
"18/02/2011",3.43,127.99525
"25/02/2011",3.053,212.2912786
"25/02/2011",3.065,205.4415714
"25/02/2011",3.065,212.2912786
"25/02/2011",3.065,213.190421
"25/02/2011",3.065,213.535609
"25/02/2011",3.065,214.0955503
"25/02/2011",3.065,215.0679731
"25/02/2011",3.065,216.8780275
"25/02/2011",3.065,216.9247918
"25/02/2011",3.065,217.1095679
"25/02/2011",3.087,128.13
"25/02/2011",3.101,191.9647167
"25/02/2011",3.12,128.13
"25/02/2011",3.274,137.3764439
"25/02/2011",3.274,184.1625632
"25/02/2011",3.274,206.6424093
"25/02/2011",3.281,133.4921429
"25/02/2011",3.281,137.3764439
"25/02/2011",3.398,128.13
"25/02/2011",3.452,133.4921429
"25/02/2011",3.452,137.3764439
"25/02/2011",3.53,128.13
"04/03/2011",3.23,128.26475
"04/03/2011",3.232,192.0116004
"04/03/2011",3.282,212.576205
"04/03/2011",3.288,205.7148214
"04/03/2011",3.288,212.576205
"04/03/2011",3.288,213.4775305
"04/03/2011",3.288,213.8233327
"04/03/2011",3.288,214.3842702
"04/03/2011",3.288,215.3584231
"04/03/2011",3.288,217.1716979
"04/03/2011",3.288,217.2185454
"04/03/2011",3.288,217.4036503
"04/03/2011",3.305,128.26475
"04/03/2011",3.433,137.5017028
"04/03/2011",3.433,184.3879911
"04/03/2011",3.433,206.9153485
"04/03/2011",3.437,133.6141429
"04/03/2011",3.437,137.5017028
"04/03/2011",3.605,133.6141429
"04/03/2011",3.605,137.5017028
"04/03/2011",3.674,128.26475
"11/03/2011",3.346,128.3995
"11/03/2011",3.372,192.058484
"11/03/2011",3.448,212.8611313
"11/03/2011",3.459,205.9880714
"11/03/2011",3.459,212.8611313
"11/03/2011",3.459,213.7646401
"11/03/2011",3.459,214.1110564
"11/03/2011",3.459,214.6729901
"11/03/2011",3.459,215.6488731
"11/03/2011",3.459,217.4653683
"11/03/2011",3.459,217.512299
"11/03/2011",3.459,217.6977326
"11/03/2011",3.461,128.3995
"11/03/2011",3.582,137.6269617
"11/03/2011",3.582,184.613419
"11/03/2011",3.582,207.1882876
"11/03/2011",3.6,133.7361429
"11/03/2011",3.6,137.6269617
"11/03/2011",3.63,128.3995
"11/03/2011",3.752,133.7361429
"11/03/2011",3.752,137.6269617
"11/03/2011",3.818,128.3995
"18/03/2011",3.406,192.1237981
"18/03/2011",3.407,128.5121935
"18/03/2011",3.487,213.1096787
"18/03/2011",3.488,206.225924
"18/03/2011",3.488,213.1096787
"18/03/2011",3.488,214.0156238
"18/03/2011",3.488,214.3627114
"18/03/2011",3.488,214.9257339
"18/03/2011",3.488,215.9035078
"18/03/2011",3.488,217.7235226
"18/03/2011",3.488,217.7705442
"18/03/2011",3.488,217.9563371
"18/03/2011",3.495,128.5121935
"18/03/2011",3.631,137.7398929
"18/03/2011",3.631,184.809719
"18/03/2011",3.631,207.4283845
"18/03/2011",3.634,133.8492258
"18/03/2011",3.634,137.7398929
"18/03/2011",3.692,128.5121935
"18/03/2011",3.796,133.8492258
"18/03/2011",3.796,137.7398929
"18/03/2011",3.892,128.5121935
"25/03/2011",3.414,192.1964844
"25/03/2011",3.435,128.6160645
"25/03/2011",3.473,206.4496175
"25/03/2011",3.473,213.3436744
"25/03/2011",3.473,214.2521573
"25/03/2011",3.473,214.5999389
"25/03/2011",3.473,215.1640872
"25/03/2011",3.473,216.1438163
"25/03/2011",3.473,217.9674705
"25/03/2011",3.473,218.0145862
"25/03/2011",3.473,218.2007506
"25/03/2011",3.48,128.6160645
"25/03/2011",3.488,213.3436744
"25/03/2011",3.624,133.9587419
"25/03/2011",3.624,137.8478929
"25/03/2011",3.625,137.8478929
"25/03/2011",3.625,184.9943679
"25/03/2011",3.625,207.6553444
"25/03/2011",3.716,128.6160645
"25/03/2011",3.789,133.9587419
"25/03/2011",3.789,137.8478929
"25/03/2011",3.909,128.6160645
"01/04/2011",3.461,192.2691707
"01/04/2011",3.487,128.7199355
"01/04/2011",3.521,128.7199355
"01/04/2011",3.524,206.6733111
"01/04/2011",3.524,213.5776701
"01/04/2011",3.524,214.4886908
"01/04/2011",3.524,214.8371664
"01/04/2011",3.524,215.4024406
"01/04/2011",3.524,216.3841249
"01/04/2011",3.524,218.2114184
"01/04/2011",3.524,218.2586281
"01/04/2011",3.524,218.445164
"01/04/2011",3.529,213.5776701
"01/04/2011",3.638,134.0682581
"01/04/2011",3.638,137.9558929
"01/04/2011",3.638,185.1790167
"01/04/2011",3.638,207.8823043
"01/04/2011",3.772,128.7199355
"01/04/2011",3.811,134.0682581
"01/04/2011",3.811,137.9558929
"08/04/2011",3.532,192.3418571
"08/04/2011",3.547,128.8238065
"08/04/2011",3.605,128.8238065
"08/04/2011",3.622,206.8970046
"08/04/2011",3.622,213.8116658
"08/04/2011",3.622,214.7252242
"08/04/2011",3.622,215.0743939
"08/04/2011",3.622,215.6407939
"08/04/2011",3.622,216.6244334
"08/04/2011",3.622,218.4553663
"08/04/2011",3.622,218.50267
"08/04/2011",3.622,218.6895775
"08/04/2011",3.645,213.8116658
"08/04/2011",3.72,134.1777742
"08/04/2011",3.72,138.0638929
"08/04/2011",3.72,185.3636656
"08/04/2011",3.72,208.1092642
"08/04/2011",3.818,128.8238065
"08/04/2011",3.895,134.1777742
"08/04/2011",3.895,138.0638929
"08/04/2011",4.003,128.8238065
"15/04/2011",3.611,192.4225954
"15/04/2011",3.616,128.9107333
"15/04/2011",3.724,128.9107333
"15/04/2011",3.743,207.1015429
"15/04/2011",3.743,214.026217
"15/04/2011",3.743,214.9420631
"15/04/2011",3.743,215.2918561
"15/04/2011",3.743,215.8592673
"15/04/2011",3.743,216.8446627
"15/04/2011",3.743,218.6788642
"15/04/2011",3.743,218.7262524
"15/04/2011",3.743,218.9134935
"15/04/2011",3.763,214.026217
"15/04/2011",3.821,138.1646952
"15/04/2011",3.821,185.5339821
"15/04/2011",3.821,208.3172811
"15/04/2011",3.823,134.2784667
"15/04/2011",3.823,138.1646952
"15/04/2011",3.868,128.9107333
"15/04/2011",3.981,134.2784667
"15/04/2011",3.981,138.1646952
"15/04/2011",4.089,128.9107333
"22/04/2011",3.636,192.5234638
"22/04/2011",3.655,128.9553
"22/04/2011",3.781,128.9553
"22/04/2011",3.805,214.1921572
"22/04/2011",3.807,207.2581929
"22/04/2011",3.807,214.1921572
"22/04/2011",3.807,215.1096657
"22/04/2011",3.807,215.4599053
"22/04/2011",3.807,216.0280407
"22/04/2011",3.807,217.0146941
"22/04/2011",3.807,218.851237
"22/04/2011",3.807,218.8986857
"22/04/2011",3.807,219.0861659
"22/04/2011",3.892,138.2475036
"22/04/2011",3.892,185.6684673
"22/04/2011",3.892,208.4779405
"22/04/2011",3.917,128.9553
"22/04/2011",3.919,134.3571
"22/04/2011",3.919,138.2475036
"22/04/2011",4.061,134.3571
"22/04/2011",4.061,138.2475036
"22/04/2011",4.134,128.9553
"29/04/2011",3.663,192.6243322
"29/04/2011",3.683,128.9998667
"29/04/2011",3.781,128.9998667
"29/04/2011",3.81,207.4148429
"29/04/2011",3.81,214.3580974
"29/04/2011",3.81,215.2772683
"29/04/2011",3.81,215.6279544
"29/04/2011",3.81,216.1968142
"29/04/2011",3.81,217.1847255
"29/04/2011",3.81,219.0236099
"29/04/2011",3.81,219.071119
"29/04/2011",3.81,219.2588382
"29/04/2011",3.837,214.3580974
"29/04/2011",3.962,138.3303119
"29/04/2011",3.962,185.8029526
"29/04/2011",3.962,208.6386
"29/04/2011",3.988,134.4357333
"29/04/2011",3.988,138.3303119
"29/04/2011",4.117,134.4357333
"29/04/2011",4.117,138.3303119
"29/04/2011",4.151,128.9998667
"06/05/2011",3.735,192.7252006
"06/05/2011",3.744,129.0444333
"06/05/2011",3.866,129.0444333
"06/05/2011",3.906,207.5714929
"06/05/2011",3.906,214.5240376
"06/05/2011",3.906,215.4448709
"06/05/2011",3.906,215.7960035
"06/05/2011",3.906,216.3655877
"06/05/2011",3.906,217.3547569
"06/05/2011",3.906,219.1959827
"06/05/2011",3.906,219.2435524
"06/05/2011",3.906,219.4315106
"06/05/2011",3.917,214.5240376
"06/05/2011",4.046,138.4131202
"06/05/2011",4.046,185.9374378
"06/05/2011",4.046,208.7992595
"06/05/2011",4.078,134.5143667
"06/05/2011",4.078,138.4131202
"06/05/2011",4.192,134.5143667
"06/05/2011",4.192,138.4131202
"06/05/2011",4.193,129.0444333
"13/05/2011",3.767,192.826069
"13/05/2011",3.77,129.089
"13/05/2011",3.872,129.089
"13/05/2011",3.899,207.7281429
"13/05/2011",3.899,214.6899778
"13/05/2011",3.899,215.6124735
"13/05/2011",3.899,215.9640526
"13/05/2011",3.899,216.5343611
"13/05/2011",3.899,217.5247882
"13/05/2011",3.899,219.3683556
"13/05/2011",3.899,219.4159857
"13/05/2011",3.899,219.6041829
"13/05/2011",3.92,214.6899778
"13/05/2011",4.066,138.4959286
"13/05/2011",4.066,186.0719231
"13/05/2011",4.066,208.9599189
"13/05/2011",4.095,134.593
"13/05/2011",4.095,138.4959286
"13/05/2011",4.202,129.089
"13/05/2011",4.211,134.593
"13/05/2011",4.211,138.4959286
"20/05/2011",3.802,129.0756774
"20/05/2011",3.828,192.831317
"20/05/2011",3.881,129.0756774
"20/05/2011",3.907,207.5200622
"20/05/2011",3.907,214.465412
"20/05/2011",3.907,215.3834778
"20/05/2011",3.907,215.7339202
"20/05/2011",3.907,216.3023847
"20/05/2011",3.907,217.2896095
"20/05/2011",3.907,219.127216
"20/05/2011",3.907,219.1746922
"20/05/2011",3.907,219.3622809
"20/05/2011",3.925,214.465412
"20/05/2011",3.99,129.0756774
"20/05/2011",4.062,138.587106
"20/05/2011",4.062,185.9661154
"20/05/2011",4.062,208.7583165
"20/05/2011",4.101,134.6803871
"20/05/2011",4.101,138.587106
"20/05/2011",4.169,129.0756774
"20/05/2011",4.202,134.6803871
"20/05/2011",4.202,138.587106
"27/05/2011",3.771,129.0623548
"27/05/2011",3.778,129.0623548
"27/05/2011",3.786,207.3119816
"27/05/2011",3.786,214.2408462
"27/05/2011",3.786,215.1544822
"27/05/2011",3.786,215.5037878
"27/05/2011",3.786,216.0704083
"27/05/2011",3.786,217.0544307
"27/05/2011",3.786,218.8860765
"27/05/2011",3.786,218.9333986
"27/05/2011",3.786,219.1203788
"27/05/2011",3.795,192.8365651
"27/05/2011",3.933,129.0623548
"27/05/2011",3.985,138.6782834
"27/05/2011",3.985,185.8603077
"27/05/2011",3.985,208.556714
"27/05/2011",4.034,134.7677742
"27/05/2011",4.034,138.6782834
"27/05/2011",4.087,129.0623548
"27/05/2011",4.134,134.7677742
"27/05/2011",4.134,138.6782834
"03/06/2011",3.683,129.0490323
"03/06/2011",3.69,214.0162805
"03/06/2011",3.699,207.1039009
"03/06/2011",3.699,214.0162805
"03/06/2011",3.699,214.9254865
"03/06/2011",3.699,215.2736553
"03/06/2011",3.699,215.8384319
"03/06/2011",3.699,216.819252
"03/06/2011",3.699,218.6449369
"03/06/2011",3.699,218.6921051
"03/06/2011",3.699,218.8784768
"03/06/2011",3.752,129.0490323
"03/06/2011",3.763,192.8418131
"03/06/2011",3.893,129.0490323
"03/06/2011",3.922,138.7694608
"03/06/2011",3.922,185.7545
"03/06/2011",3.922,208.3551116
"03/06/2011",3.973,134.8551613
"03/06/2011",3.973,138.7694608
"03/06/2011",4.031,129.0490323
"03/06/2011",4.069,134.8551613
"03/06/2011",4.069,138.7694608
"10/06/2011",3.633,213.7917147
"10/06/2011",3.64,129.0357097
"10/06/2011",3.648,206.8958203
"10/06/2011",3.648,213.7917147
"10/06/2011",3.648,214.6964908
"10/06/2011",3.648,215.0435229
"10/06/2011",3.648,215.6064555
"10/06/2011",3.648,216.5840732
"10/06/2011",3.648,218.4037974
"10/06/2011",3.648,218.4508115
"10/06/2011",3.648,218.6365747
"10/06/2011",3.732,129.0357097
"10/06/2011",3.735,192.8470612
"10/06/2011",3.881,138.8606382
"10/06/2011",3.881,185.6486923
"10/06/2011",3.881,208.1535092
"10/06/2011",3.924,134.9425484
"10/06/2011",3.924,138.8606382
"10/06/2011",3.981,129.0357097
"10/06/2011",4.025,134.9425484
"10/06/2011",4.025,138.8606382
"17/06/2011",3.599,213.7481256
"17/06/2011",3.618,129.0432
"17/06/2011",3.637,206.8560238
"17/06/2011",3.637,213.7481256
"17/06/2011",3.637,214.6513538
"17/06/2011",3.637,214.9980596
"17/06/2011",3.637,215.560463
"17/06/2011",3.637,216.5371616
"17/06/2011",3.637,218.3551748
"17/06/2011",3.637,218.4021448
"17/06/2011",3.637,218.5877333
"17/06/2011",3.697,192.9034759
"17/06/2011",3.704,129.0432
"17/06/2011",3.842,139.0028333
"17/06/2011",3.842,185.6719333
"17/06/2011",3.842,208.1265604
"17/06/2011",3.873,135.0837333
"17/06/2011",3.873,139.0028333
"17/06/2011",3.935,129.0432
"17/06/2011",3.989,135.0837333
"17/06/2011",3.989,139.0028333
"24/06/2011",3.569,213.8402689
"24/06/2011",3.57,129.0663
"24/06/2011",3.594,206.9424405
"24/06/2011",3.594,213.8402689
"24/06/2011",3.594,214.7441108
"24/06/2011",3.594,215.0910982
"24/06/2011",3.594,215.6539583
"24/06/2011",3.594,216.6314502
"24/06/2011",3.594,218.45094
"24/06/2011",3.594,218.4979481
"24/06/2011",3.594,218.6836874
"24/06/2011",3.661,192.9982655
"24/06/2011",3.668,129.0663
"24/06/2011",3.804,139.1832917
"24/06/2011",3.804,185.7919609
"24/06/2011",3.804,208.2306018
"24/06/2011",3.807,129.0663
"24/06/2011",3.851,135.2652667
"24/06/2011",3.851,139.1832917
"24/06/2011",3.898,129.0663
"24/06/2011",3.964,135.2652667
"24/06/2011",3.964,139.1832917
"01/07/2011",3.502,213.9324122
"01/07/2011",3.504,129.0894
"01/07/2011",3.524,207.0288571
"01/07/2011",3.524,213.9324122
"01/07/2011",3.524,214.8368678
"01/07/2011",3.524,215.1841368
"01/07/2011",3.524,215.7474537
